3.55	0.370326
3.55	0.506031
3.55	0.540475
3.55	0.812656
3.55	0.827805
3.55	0.881684
3.55	0.887371
3.56	0.348824
3.56	0.373814
3.56	0.49449
3.56	0.550881
3.56	0.808639
3.56	0.833314
3.56	0.880784
3.56	0.889892
3.57	0.342557
3.57	0.342584
3.57	0.342607
3.57	0.343305
3.57	0.343368
3.57	0.343447
3.57	0.346317
3.57	0.346392
3.57	0.346504
3.57	0.346656
3.57	0.348549
3.57	0.348617
3.57	0.3487
3.57	0.365049
3.57	0.365235
3.57	0.36539
3.57	0.370245
3.57	0.370525
3.57	0.370714
3.57	0.378404
3.57	0.37863
3.57	0.378809
3.57	0.380834
3.57	0.380901
3.57	0.380982
3.57	0.475109
3.57	0.475278
3.57	0.475417
3.57	0.479647
3.57	0.480023
3.57	0.480307
3.57	0.480499
3.57	0.497036
3.57	0.49745
3.57	0.498064
3.57	0.508866
3.57	0.509213
3.57	0.509634
3.57	0.547701
3.57	0.547901
3.57	0.548065
3.57	0.552982
3.57	0.553253
3.57	0.553434
3.57	0.560393
3.57	0.560586
3.57	0.560738
3.57	0.56244
3.57	0.562496
3.57	0.562563
3.57	0.804005
3.57	0.804036
3.57	0.804062
3.57	0.804845
3.57	0.804915
3.57	0.805004
3.57	0.808183
3.57	0.808265
3.57	0.808388
3.57	0.810613
3.57	0.810687
3.57	0.810777
3.57	0.827484
3.57	0.827664
3.57	0.827812
3.57	0.832395
3.57	0.832654
3.57	0.832828
3.57	0.839715
3.57	0.839795
3.57	0.839911
3.57	0.840066
3.57	0.841804
3.57	0.841861
3.57	0.84193
3.57	0.878526
3.57	0.878557
3.57	0.878581
3.57	0.87933
3.57	0.879396
3.57	0.879479
3.57	0.882307
3.57	0.882376
3.57	0.882479
3.57	0.884252
3.57	0.884309
3.57	0.884377
3.57	0.890288
3.57	0.890318
3.57	0.890343
3.57	0.891021
3.57	0.891075
3.57	0.891115
3.57	0.891142
3.57	0.892169
3.57	0.892197
3.57	0.892219
3.57	0.892469
3.57	0.892477
3.57	0.892487
3.58	0.337457
3.58	0.338457
3.58	0.33884
3.58	0.34038
3.58	0.340839
3.58	0.341694
3.58	0.345067
3.58	0.345637
3.58	0.346586
3.58	0.34759
3.58	0.34942
3.58	0.353859
3.58	0.354499
3.58	0.3549
3.58	0.358446
3.58	0.360781
3.58	0.363101
3.58	0.364545
3.58	0.373892
3.58	0.376478
3.58	0.377904
3.58	0.382863
3.58	0.384139
3.58	0.386945
3.58	0.387557
3.58	0.457111
3.58	0.458347
3.58	0.464077
3.58	0.466717
3.58	0.477172
3.58	0.480233
3.58	0.485846
3.58	0.51007
3.58	0.515435
3.58	0.520888
3.58	0.529263
3.58	0.530217
3.58	0.531743
3.58	0.542417
3.58	0.546864
3.58	0.549314
3.58	0.551637
3.58	0.553034
3.58	0.561352
3.58	0.563473
3.58	0.564615
3.58	0.56845
3.58	0.569406
3.58	0.571465
3.58	0.571907
3.58	0.800415
3.58	0.800621
3.58	0.801576
3.58	0.802018
3.58	0.803787
3.58	0.804311
3.58	0.805283
3.58	0.809065
3.58	0.809696
3.58	0.810742
3.58	0.811841
3.58	0.813826
3.58	0.818541
3.58	0.81921
3.58	0.819626
3.58	0.823265
3.58	0.825613
3.58	0.827906
3.58	0.838066
3.58	0.840377
3.58	0.841631
3.58	0.845879
3.58	0.846943
3.58	0.849242
3.58	0.849736
3.58	0.876489
3.58	0.876716
3.58	0.877755
3.58	0.878226
3.58	0.880053
3.58	0.880577
3.58	0.881524
3.58	0.884931
3.58	0.885454
3.58	0.886294
3.58	0.887138
3.58	0.888415
3.58	0.888559
3.58	0.888789
3.58	0.89038
3.58	0.891034
3.58	0.891393
3.58	0.891731
3.58	0.891934
3.58	0.893134
3.58	0.893438
3.58	0.893601
3.58	0.894147
3.58	0.894283
3.58	0.894637
3.59	0.330268
3.59	0.330318
3.59	0.331646
3.59	0.332059
3.59	0.332525
3.59	0.335866
3.59	0.335945
3.59	0.341317
3.59	0.344818
3.59	0.35575
3.59	0.365269
3.59	0.366757
3.59	0.370818
3.59	0.371541
3.59	0.372265
3.59	0.376207
3.59	0.380534
3.59	0.382841
3.59	0.395566
3.59	0.395864
3.59	0.396161
3.59	0.397747
3.59	0.399437
3.59	0.405005
3.59	0.405217
3.59	0.418572
3.59	0.418951
3.59	0.429143
3.59	0.43233
3.59	0.435357
3.59	0.435927
3.59	0.436501
3.59	0.439821
3.59	0.462181
3.59	0.467065
3.59	0.476409
3.59	0.485117
3.59	0.486736
3.59	0.488358
3.59	0.497579
3.59	0.501003
3.59	0.523425
3.59	0.550166
3.59	0.558919
3.59	0.572504
3.59	0.581239
3.59	0.582434
3.59	0.583494
3.59	0.586907
3.59	0.587035
3.59	0.794076
3.59	0.794136
3.59	0.795748
3.59	0.796247
3.59	0.796808
3.59	0.800879
3.59	0.807103
3.59	0.811047
3.59	0.822799
3.59	0.832332
3.59	0.833764
3.59	0.83759
3.59	0.838259
3.59	0.838925
3.59	0.842484
3.59	0.846263
3.59	0.848222
3.59	0.857054
3.59	0.858346
3.59	0.858569
3.59	0.858791
3.59	0.859964
3.59	0.861195
3.59	0.865103
3.59	0.865248
3.59	0.870305
3.59	0.870385
3.59	0.872473
3.59	0.873105
3.59	0.873696
3.59	0.873807
3.59	0.873918
3.59	0.878628
3.59	0.879475
3.59	0.88106
3.59	0.882498
3.59	0.882762
3.59	0.883025
3.59	0.884499
3.59	0.885037
3.59	0.888465
3.59	0.892365
3.59	0.893606
3.59	0.895502
3.59	0.89553
3.59	0.896705
3.59	0.896868
3.59	0.897013
3.59	0.897479
3.59	0.897496
3.6	0.324157
3.6	0.324345
3.6	0.326881
3.6	0.327972
3.6	0.331023
3.6	0.335204
3.6	0.340814
3.6	0.34123
3.6	0.344497
3.6	0.347087
3.6	0.347287
3.6	0.355728
3.6	0.356928
3.6	0.361478
3.6	0.362267
3.6	0.375304
3.6	0.378428
3.6	0.383871
3.6	0.385283
3.6	0.391607
3.6	0.398086
3.6	0.404859
3.6	0.405144
3.6	0.40987
3.6	0.41351
3.6	0.414026
3.6	0.422045
3.6	0.422974
3.6	0.426653
3.6	0.438727
3.6	0.439373
3.6	0.452364
3.6	0.455336
3.6	0.467046
3.6	0.473933
3.6	0.503894
3.6	0.505765
3.6	0.51668
3.6	0.519591
3.6	0.540419
3.6	0.54092
3.6	0.547429
3.6	0.555709
3.6	0.556768
3.6	0.571159
3.6	0.582001
3.6	0.589965
3.6	0.592824
3.6	0.599485
3.6	0.599978
3.6	0.788685
3.6	0.788923
3.6	0.792107
3.6	0.793463
3.6	0.797209
3.6	0.802233
3.6	0.808775
3.6	0.809251
3.6	0.812948
3.6	0.815823
3.6	0.816044
3.6	0.825068
3.6	0.826309
3.6	0.830922
3.6	0.831707
3.6	0.844023
3.6	0.846793
3.6	0.851451
3.6	0.852624
3.6	0.857704
3.6	0.857954
3.6	0.862609
3.6	0.864015
3.6	0.86437
3.6	0.867414
3.6	0.867609
3.6	0.868981
3.6	0.870756
3.6	0.870863
3.6	0.87339
3.6	0.875793
3.6	0.878123
3.6	0.878641
3.6	0.880633
3.6	0.881771
3.6	0.886484
3.6	0.886768
3.6	0.888398
3.6	0.888827
3.6	0.891831
3.6	0.891902
3.6	0.892819
3.6	0.893972
3.6	0.894119
3.6	0.89609
3.6	0.897554
3.6	0.898618
3.6	0.898998
3.6	0.89988
3.6	0.899945
3.61	0.317848
3.61	0.318947
3.61	0.318974
3.61	0.319707
3.61	0.320589
3.61	0.320753
3.61	0.322249
3.61	0.329289
3.61	0.334677
3.61	0.348611
3.61	0.353581
3.61	0.355098
3.61	0.355286
3.61	0.36039
3.61	0.366829
3.61	0.366879
3.61	0.368064
3.61	0.379725
3.61	0.386349
3.61	0.388399
3.61	0.400017
3.61	0.409731
3.61	0.417828
3.61	0.422011
3.61	0.429907
3.61	0.430791
3.61	0.435575
3.61	0.439615
3.61	0.439768
3.61	0.441021
3.61	0.445313
3.61	0.459574
3.61	0.486017
3.61	0.488793
3.61	0.488912
3.61	0.504262
3.61	0.516726
3.61	0.517189
3.61	0.520942
3.61	0.533381
3.61	0.569246
3.61	0.583429
3.61	0.595667
3.61	0.602154
3.61	0.606157
3.61	0.606597
3.61	0.608959
3.61	0.610923
3.61	0.610998
3.61	0.613945
3.61	0.782723
3.61	0.784163
3.61	0.784199
3.61	0.785155
3.61	0.7863
3.61	0.786513
3.61	0.788441
3.61	0.791539
3.61	0.797297
3.61	0.803833
3.61	0.819764
3.61	0.825107
3.61	0.826702
3.61	0.826899
3.61	0.832137
3.61	0.838478
3.61	0.838527
3.61	0.83966
3.61	0.850277
3.61	0.855872
3.61	0.857538
3.61	0.858023
3.61	0.858083
3.61	0.859642
3.61	0.86148
3.61	0.861818
3.61	0.864828
3.61	0.866413
3.61	0.86946
3.61	0.873084
3.61	0.877373
3.61	0.878124
3.61	0.880543
3.61	0.884764
3.61	0.88519
3.61	0.885208
3.61	0.887517
3.61	0.889336
3.61	0.889403
3.61	0.889942
3.61	0.891704
3.61	0.8966
3.61	0.898477
3.61	0.900917
3.61	0.901433
3.61	0.90149
3.61	0.901794
3.61	0.902047
3.61	0.902056
3.61	0.902434
3.62	0.311712
3.62	0.313371
3.62	0.313516
3.62	0.314056
3.62	0.319398
3.62	0.32057
3.62	0.323845
3.62	0.326585
3.62	0.327309
3.62	0.327469
3.62	0.346667
3.62	0.348556
3.62	0.354689
3.62	0.357688
3.62	0.366509
3.62	0.3672
3.62	0.377092
3.62	0.385714
3.62	0.386442
3.62	0.388715
3.62	0.389783
3.62	0.399768
3.62	0.40303
3.62	0.406845
3.62	0.41308
3.62	0.42008
3.62	0.426491
3.62	0.433172
3.62	0.435408
3.62	0.44022
3.62	0.441777
3.62	0.460751
3.62	0.460946
3.62	0.461841
3.62	0.472211
3.62	0.483671
3.62	0.485316
3.62	0.506746
3.62	0.514209
3.62	0.529723
3.62	0.534567
3.62	0.58516
3.62	0.58559
3.62	0.587539
3.62	0.594929
3.62	0.603795
3.62	0.606977
3.62	0.622994
3.62	0.62339
3.62	0.627917
3.62	0.776663
3.62	0.778914
3.62	0.77911
3.62	0.786926
3.62	0.788454
3.62	0.792669
3.62	0.796136
3.62	0.797044
3.62	0.797243
3.62	0.81989
3.62	0.821975
3.62	0.828562
3.62	0.831685
3.62	0.840492
3.62	0.841159
3.62	0.845767
3.62	0.849885
3.62	0.850238
3.62	0.850315
3.62	0.857718
3.62	0.858319
3.62	0.860169
3.62	0.861025
3.62	0.863572
3.62	0.866
3.62	0.868632
3.62	0.870961
3.62	0.872378
3.62	0.873586
3.62	0.87726
3.62	0.877651
3.62	0.878481
3.62	0.878747
3.62	0.881878
3.62	0.885439
3.62	0.885687
3.62	0.888833
3.62	0.889897
3.62	0.892063
3.62	0.892728
3.62	0.899423
3.62	0.899479
3.62	0.899729
3.62	0.900675
3.62	0.901802
3.62	0.902205
3.62	0.904035
3.62	0.90422
3.62	0.904269
3.62	0.904835
3.63	0.305096
3.63	0.505948
3.63	0.643647
3.63	0.769605
3.63	0.832597
3.63	0.907372
3.64	0.298151
3.64	0.298861
3.64	0.300856
3.64	0.301081
3.64	0.3017
3.64	0.304739
3.64	0.305654
3.64	0.306742
3.64	0.313701
3.64	0.316452
3.64	0.321451
3.64	0.321669
3.64	0.321894
3.64	0.339119
3.64	0.363635
3.64	0.364302
3.64	0.368416
3.64	0.372494
3.64	0.390788
3.64	0.39197
3.64	0.393121
3.64	0.415931
3.64	0.418343
3.64	0.420841
3.64	0.421252
3.64	0.438037
3.64	0.462004
3.64	0.471774
3.64	0.481823
3.64	0.483471
3.64	0.48411
3.64	0.49172
3.64	0.498199
3.64	0.524724
3.64	0.526381
3.64	0.541237
3.64	0.546569
3.64	0.547013
3.64	0.594232
3.64	0.594857
3.64	0.595462
3.64	0.609406
3.64	0.617104
3.64	0.636623
3.64	0.639675
3.64	0.642243
3.64	0.652508
3.64	0.653138
3.64	0.65873
3.64	0.660716
3.64	0.761696
3.64	0.762736
3.64	0.765644
3.64	0.765969
3.64	0.771219
3.64	0.772516
3.64	0.77405
3.64	0.783665
3.64	0.787369
3.64	0.793958
3.64	0.794241
3.64	0.794533
3.64	0.815787
3.64	0.81598
3.64	0.81829
3.64	0.824638
3.64	0.825338
3.64	0.836351
3.64	0.838987
3.64	0.842056
3.64	0.842313
3.64	0.842974
3.64	0.846975
3.64	0.850822
3.64	0.860084
3.64	0.866431
3.64	0.866585
3.64	0.867519
3.64	0.86842
3.64	0.876828
3.64	0.877248
3.64	0.877678
3.64	0.884274
3.64	0.885729
3.64	0.887191
3.64	0.887428
3.64	0.896024
3.64	0.901955
3.64	0.902032
3.64	0.902106
3.64	0.90381
3.64	0.904745
3.64	0.9071
3.64	0.907467
3.64	0.907775
3.64	0.908797
3.64	0.909006
3.64	0.909081
3.64	0.90975
3.64	0.909988
3.65	0.293467
3.65	0.294075
3.65	0.294243
3.65	0.304916
3.65	0.30518
3.65	0.309134
3.65	0.310526
3.65	0.311806
3.65	0.321487
3.65	0.322202
3.65	0.323313
3.65	0.324557
3.65	0.331735
3.65	0.335148
3.65	0.335498
3.65	0.34024
3.65	0.342141
3.65	0.349282
3.65	0.372124
3.65	0.377795
3.65	0.381535
3.65	0.4361
3.65	0.438938
3.65	0.444725
3.65	0.447382
3.65	0.456764
3.65	0.458155
3.65	0.484479
3.65	0.486381
3.65	0.516008
3.65	0.535125
3.65	0.54028
3.65	0.553247
3.65	0.554213
3.65	0.563641
3.65	0.567318
3.65	0.568645
3.65	0.573432
3.65	0.583667
3.65	0.587162
3.65	0.590287
3.65	0.592299
3.65	0.619704
3.65	0.623341
3.65	0.627296
3.65	0.638543
3.65	0.639294
3.65	0.66959
3.65	0.670067
3.65	0.671786
3.65	0.756806
3.65	0.757721
3.65	0.757974
3.65	0.773589
3.65	0.773965
3.65	0.779532
3.65	0.781464
3.65	0.783228
3.65	0.796186
3.65	0.797115
3.65	0.798553
3.65	0.800152
3.65	0.804787
3.65	0.806931
3.65	0.807523
3.65	0.809157
3.65	0.813306
3.65	0.813728
3.65	0.81934
3.65	0.821544
3.65	0.829587
3.65	0.84168
3.65	0.842441
3.65	0.852815
3.65	0.853354
3.65	0.856973
3.65	0.857991
3.65	0.860199
3.65	0.861276
3.65	0.881405
3.65	0.882746
3.65	0.88477
3.65	0.892818
3.65	0.895301
3.65	0.895959
3.65	0.897596
3.65	0.897717
3.65	0.898891
3.65	0.901348
3.65	0.901773
3.65	0.902151
3.65	0.902394
3.65	0.905677
3.65	0.906109
3.65	0.906578
3.65	0.907908
3.65	0.907997
3.65	0.911565
3.65	0.911621
3.65	0.911823
3.66	0.284657
3.66	0.284763
3.66	0.287156
3.66	0.290512
3.66	0.292415
3.66	0.293751
3.66	0.295602
3.66	0.29968
3.66	0.309064
3.66	0.316655
3.66	0.326574
3.66	0.342079
3.66	0.345184
3.66	0.352593
3.66	0.368148
3.66	0.386064
3.66	0.394455
3.66	0.396431
3.66	0.396891
3.66	0.397097
3.66	0.397319
3.66	0.398277
3.66	0.402427
3.66	0.420726
3.66	0.446005
3.66	0.46313
3.66	0.471348
3.66	0.473543
3.66	0.500121
3.66	0.503098
3.66	0.515002
3.66	0.522975
3.66	0.531445
3.66	0.547084
3.66	0.561927
3.66	0.572718
3.66	0.574708
3.66	0.588182
3.66	0.603002
3.66	0.62483
3.66	0.635136
3.66	0.636005
3.66	0.651866
3.66	0.663588
3.66	0.668898
3.66	0.672723
3.66	0.678165
3.66	0.687724
3.66	0.694512
3.66	0.694814
3.66	0.745276
3.66	0.745444
3.66	0.749193
3.66	0.75438
3.66	0.757285
3.66	0.759309
3.66	0.762091
3.66	0.768132
3.66	0.776094
3.66	0.776524
3.66	0.781569
3.66	0.791968
3.66	0.798822
3.66	0.804919
3.66	0.80581
3.66	0.810593
3.66	0.817054
3.66	0.823723
3.66	0.827277
3.66	0.830589
3.66	0.835472
3.66	0.836682
3.66	0.847299
3.66	0.848162
3.66	0.851371
3.66	0.857968
3.66	0.867488
3.66	0.874229
3.66	0.875741
3.66	0.876089
3.66	0.876169
3.66	0.876244
3.66	0.876411
3.66	0.877128
3.66	0.880155
3.66	0.88654
3.66	0.891999
3.66	0.894572
3.66	0.895646
3.66	0.900964
3.66	0.904329
3.66	0.906886
3.66	0.910025
3.66	0.911381
3.66	0.911995
3.66	0.912438
3.66	0.913068
3.66	0.914176
3.66	0.914965
3.66	0.915
3.67	0.2778
3.67	0.278217
3.67	0.279263
3.67	0.281375
3.67	0.282823
3.67	0.285282
3.67	0.311587
3.67	0.312394
3.67	0.322224
3.67	0.332231
3.67	0.352384
3.67	0.354443
3.67	0.358886
3.67	0.361956
3.67	0.373892
3.67	0.390425
3.67	0.39418
3.67	0.395753
3.67	0.397535
3.67	0.405703
3.67	0.411983
3.67	0.417311
3.67	0.436585
3.67	0.444151
3.67	0.474162
3.67	0.482149
3.67	0.488575
3.67	0.493885
3.67	0.499394
3.67	0.521164
3.67	0.555185
3.67	0.57034
3.67	0.58386
3.67	0.586339
3.67	0.604987
3.67	0.612396
3.67	0.614748
3.67	0.622981
3.67	0.643556
3.67	0.655618
3.67	0.673078
3.67	0.678633
3.67	0.681662
3.67	0.685062
3.67	0.691235
3.67	0.698282
3.67	0.702418
3.67	0.708426
3.67	0.711394
3.67	0.712572
3.67	0.736302
3.67	0.73698
3.67	0.73868
3.67	0.742085
3.67	0.744402
3.67	0.748299
3.67	0.751664
3.67	0.753497
3.67	0.75512
3.67	0.75807
3.67	0.767128
3.67	0.773211
3.67	0.783285
3.67	0.787217
3.67	0.788331
3.67	0.791811
3.67	0.800391
3.67	0.801513
3.67	0.807561
3.67	0.814203
3.67	0.828624
3.67	0.837528
3.67	0.839745
3.67	0.841867
3.67	0.844419
3.67	0.847564
3.67	0.859135
3.67	0.861994
3.67	0.869177
3.67	0.871137
3.67	0.873436
3.67	0.876404
3.67	0.877048
3.67	0.877616
3.67	0.878968
3.67	0.884866
3.67	0.889069
3.67	0.890142
3.67	0.89169
3.67	0.892406
3.67	0.899342
3.67	0.902741
3.67	0.906053
3.67	0.906324
3.67	0.91505
3.67	0.915856
3.67	0.91633
3.67	0.917021
3.67	0.917363
3.67	0.917499
3.68	0.27086
3.68	0.270916
3.68	0.273616
3.68	0.275103
3.68	0.284832
3.68	0.286194
3.68	0.298583
3.68	0.303344
3.68	0.33993
3.68	0.343575
3.68	0.35634
3.68	0.382304
3.68	0.385338
3.68	0.391763
3.68	0.394281
3.68	0.397275
3.68	0.411792
3.68	0.418864
3.68	0.420984
3.68	0.446211
3.68	0.450354
3.68	0.463161
3.68	0.464844
3.68	0.484392
3.68	0.498988
3.68	0.502453
3.68	0.519357
3.68	0.529602
3.68	0.601286
3.68	0.606875
3.68	0.618594
3.68	0.628945
3.68	0.635598
3.68	0.636247
3.68	0.649056
3.68	0.650322
3.68	0.684825
3.68	0.68672
3.68	0.690688
3.68	0.694188
3.68	0.696437
3.68	0.700989
3.68	0.713156
3.68	0.716372
3.68	0.717147
3.68	0.71872
3.68	0.722949
3.68	0.724074
3.68	0.724345
3.68	0.72678
3.68	0.726876
3.68	0.73058
3.68	0.73074
3.68	0.731401
3.68	0.733871
3.68	0.734783
3.68	0.735231
3.68	0.737081
3.68	0.743955
3.68	0.746477
3.68	0.747714
3.68	0.749626
3.68	0.751776
3.68	0.752797
3.68	0.770706
3.68	0.771341
3.68	0.777681
3.68	0.777998
3.68	0.781231
3.68	0.786188
3.68	0.791699
3.68	0.794291
3.68	0.825709
3.68	0.829955
3.68	0.836844
3.68	0.838239
3.68	0.844052
3.68	0.851687
3.68	0.852336
3.68	0.857241
3.68	0.858813
3.68	0.868242
3.68	0.869024
3.68	0.871618
3.68	0.876888
3.68	0.877966
3.68	0.87887
3.68	0.881167
3.68	0.882247
3.68	0.891367
3.68	0.895774
3.68	0.897024
3.68	0.909353
3.68	0.91093
3.68	0.915006
3.68	0.915452
3.68	0.918621
3.68	0.919104
3.68	0.919978
3.68	0.919996
3.69	0.265253
3.69	0.265367
3.69	0.266718
3.69	0.269348
3.69	0.272739
3.69	0.286108
3.69	0.288371
3.69	0.290128
3.69	0.294938
3.69	0.304064
3.69	0.318017
3.69	0.333483
3.69	0.35322
3.69	0.366877
3.69	0.371385
3.69	0.386642
3.69	0.403363
3.69	0.440388
3.69	0.447674
3.69	0.451932
3.69	0.484099
3.69	0.488372
3.69	0.488804
3.69	0.521959
3.69	0.527902
3.69	0.54421
3.69	0.54642
3.69	0.569371
3.69	0.578896
3.69	0.589745
3.69	0.598824
3.69	0.605953
3.69	0.631472
3.69	0.645217
3.69	0.646938
3.69	0.658785
3.69	0.660864
3.69	0.667278
3.69	0.67833
3.69	0.685028
3.69	0.687415
3.69	0.700525
3.69	0.701099
3.69	0.705759
3.69	0.70791
3.69	0.7147
3.69	0.719159
3.69	0.719355
3.69	0.72095
3.69	0.721688
3.69	0.724027
3.69	0.726191
3.69	0.73192
3.69	0.73371
3.69	0.737307
3.69	0.741152
3.69	0.742358
3.69	0.744949
3.69	0.745267
3.69	0.752406
3.69	0.753684
3.69	0.757237
3.69	0.762994
3.69	0.766278
3.69	0.767334
3.69	0.773273
3.69	0.774125
3.69	0.780837
3.69	0.792891
3.69	0.796171
3.69	0.800296
3.69	0.805152
3.69	0.809352
3.69	0.819247
3.69	0.820184
3.69	0.827013
3.69	0.829466
3.69	0.84283
3.69	0.843001
3.69	0.844685
3.69	0.857107
3.69	0.858719
3.69	0.86146
3.69	0.875083
3.69	0.881076
3.69	0.886463
3.69	0.88804
3.69	0.89278
3.69	0.899531
3.69	0.904742
3.69	0.909387
3.69	0.912397
3.69	0.913974
3.69	0.914549
3.69	0.915288
3.69	0.919627
3.69	0.920721
3.69	0.921567
3.69	0.922001
3.69	0.922037
3.7	0.258488
3.7	0.264147
3.7	0.274993
